,0
433,1558902.965629561
434,1544393.606969649
435,1565658.630261063
436,1563258.986421802
437,1569743.5032556034
438,1554369.2428907596
439,1539853.4981387574
440,1539333.2345210451
441,1496102.0514998024
442,1498016.2690774552
443,1495981.0237788928
444,1492109.4299221917
445,1499488.3504424647
446,1501684.3663831719
447,1506544.5400489625
448,1521435.03944343
449,1520997.5829936
450,1518942.3327367592
451,1528861.2105431133
452,1517723.5164347943
453,1533249.076558053
454,1546451.6339853946
455,1531499.5676717127
456,1536078.5573273844
457,1556028.9090091716
458,1557001.260155173
459,1570457.0962660627
460,1572202.2059292698
461,1576167.5664077124
462,1594754.1014170086
463,1592303.7711676615
464,1628250.5417243096
465,1633817.5206433437
466,1628158.930423749
467,1620087.7238747985
468,1620238.4981059567
469,1610147.7333288174
470,1609491.8505257089
471,1603584.77979549
472,1587122.293742765
473,1579917.6155823425
474,1602841.046239192
475,1611585.533826896
476,1603697.92072159
477,1585458.0060918923
478,1613416.623968947
479,1599174.87689195
480,1609253.0306837403
481,1608788.9077026104
482,1641636.5705128394
483,1655279.9831106826
484,1652537.385650053
485,1650409.3993901096
486,1649668.5851367675
487,1657297.1146837987
488,1659020.7388194187
489,1664210.8275684405
490,1669682.3451169322
491,1665070.002468277
492,1662617.0030887683
493,1644889.1079547456
494,1635821.2116331405
495,1606691.4107324155
496,1619894.0571067852
497,1616214.8169417449
498,1615831.7373026267
499,1616090.9958648377
500,1613922.305909713
501,1619535.1063593393
502,1613478.2360164004
503,1620343.4583676122
504,1633051.9921796133
505,1645288.4580103466
506,1664486.2496646033
507,1653211.3486218764
508,1646730.15494775
509,1646633.5716111267
510,1657881.006669064
511,1661097.4624465029
512,1664359.1298339702
513,1682991.2223637318
514,1689420.5633548987
515,1668921.8897716838
516,1674691.0419508805
517,1687040.3797654563
518,1689225.158105188
519,1682001.1876028853
520,1674276.2578031041
521,1677512.0224357652
522,1653411.6077495152
523,1644533.6599496647
524,1658209.9383065542
525,1659920.259669113
526,1656957.1884253093
527,1663207.6617177948
528,1679847.2083962592
529,1701608.4258793464
530,1717242.8284771778
531,1723360.8464191398
532,1727714.7506313166
533,1714697.30838725
534,1709756.1642539578
535,1722342.9147042914
536,1712375.5685892035
537,1712486.9598637337
538,1671084.218174255
539,1650194.3738317015
540,1646819.5499905674
541,1649194.1917040125
542,1655439.110459881
543,1648300.5873997987
544,1645835.2205628327
545,1676356.1912248374
546,1662673.7741697608
547,1658124.300141503
548,1687650.1981759279
549,1686264.1780987177
550,1664051.671971733
551,1668583.804910889
552,1652301.7150330115
553,1637966.2060954035
554,1599862.3541819467
555,1620242.1130134137
556,1638022.1351916897
557,1651288.3361043353
558,1655543.034914282
559,1665437.1663806157
560,1687914.3608335666
561,1689031.1472391062
562,1685989.0275932744
563,1691370.2967746276
564,1700525.3509156213
565,1686696.2937502866
566,1692039.1412012342
567,1697476.2735056877
568,1695873.6659016772
569,1710631.8277212393
570,1706492.4655149085
571,1702114.5369271315
572,1707307.4606800205
573,1703492.303520984
574,1707478.8596000422
575,1703149.342921678
576,1711224.5939953784
577,1700789.174980034
578,1710152.303973572
579,1726281.0964729614
580,1729554.972140463
581,1724221.2235650267
582,1728270.9385243857
583,1742506.780770362
584,1763197.0166967446
585,1774862.2881024377
586,1786506.009134781
587,1793169.1460707376
588,1784759.1040646427
589,1776653.4861104428
590,1789933.235387142
591,1790958.2343987462
592,1800876.8984819604
593,1777557.3201486797
594,1782193.8503399587
595,1780404.1001701725
596,1786894.4895712077
597,1794359.059866003
598,1799987.250569847
599,1814475.8731904346
600,1803165.0769361854
601,1795732.7052251892
602,1782866.1877653613
603,1776591.1005768112
604,1779404.4874685623
605,1789465.0760127124
606,1802868.4588618437
607,1761604.8229033523
608,1752866.041054048
609,1734817.739697649
610,1727622.1679039965
611,1728522.968868695
612,1715663.5615905644
613,1721823.3605706657
614,1697581.4106267672
615,1702402.4652459403
616,1707007.1865577553
617,1684720.4293642156
618,1706156.059594053
619,1708236.6411550238
620,1718040.9029772503
621,1735667.2980696994
622,1735673.1090382375
623,1718749.112066389
624,1696355.3634628581
625,1718299.7535199758
626,1727507.3117341122
627,1751028.8619315384
628,1773907.6745512604
629,1794642.4152877792
630,1795854.9612173275
631,1803937.7105331754
632,1825053.6610577072
633,1814203.9175387274
634,1793156.5708673752
635,1794234.0107767545
636,1791132.9942732311
637,1777485.511042187
638,1781783.9338281474
639,1766848.798647901
640,1793935.6478731863
641,1794738.5245571178
642,1817260.3186341522
643,1813605.0727571547
644,1799759.6407682078
645,1792360.7689130781
646,1764312.6867578865
647,1763144.402248354
648,1744713.9241850013
649,1741355.4459448212
650,1698593.7190516838
651,1709312.6359552995
652,1644354.401170038
653,1659506.2312592694
654,1558219.6855675934
655,1638599.495186584
656,1536670.265143155
657,1597940.477152864
658,1603759.0879132838
659,1628290.5023092541
660,1628021.0949951864
661,1644987.806140637
662,1610448.6948563964
663,1610536.860394751
664,1613338.1457108087
665,1658926.777323775
666,1691453.992216868
667,1675631.5370671034
668,1688012.6477301684
669,1701311.2192036035
670,1702967.0076453974
671,1727882.7042799706
672,1716304.139802224
673,1687134.193920703
674,1671776.401739337
675,1719221.9246613663
676,1708156.703659101
677,1652443.273889089
678,1660542.5119270952
679,1665342.7508543206
680,1695377.2115029753
681,1713061.9797319472
682,1726984.8077751717
683,1697099.46610226
684,1704731.3544841968
685,1668379.427293343
686,1618267.171520884
687,1619514.3373868049
688,1654084.0954357877
689,1656659.2957559007
690,1630523.0310745058
691,1644952.7995968454
692,1606553.1746151939
693,1568464.9420397072
694,1579243.0765068803
695,1587795.9064224511
696,1607027.5840440544
697,1599396.5582227977
698,1652151.7069266697
699,1653574.6958767301
700,1687119.6631020147
701,1673070.0977762546
702,1680382.9758952109
703,1649407.3327481712
704,1684975.3116244602
705,1678704.1270440607
706,1682350.6412625117
707,1734858.5068700474
708,1756385.5117356195
709,1738893.2796570056
710,1765862.1466873179
711,1806752.9406374139
712,1803186.1929406016
713,1766020.4989675786
714,1723306.8318672176
715,1755331.065713565
716,1790745.3911653261
717,1778099.1525812654
718,1786963.3722690246
719,1802443.5081771675
720,1742702.7519709493
721,1747934.839215048
722,1791719.8572925406
723,1769945.6804768937
724,1768930.6934257958
725,1724111.5682519916
726,1698267.6160691683
727,1711312.2339116985
728,1680003.680799142
729,1678965.6301735817
730,1654662.0741752468
731,1655183.8817760316
732,1679104.7989881411
733,1683647.2424035093
734,1743838.6021511669
735,1736490.4028681652
736,1740462.4459739034
737,1752694.4551463167
738,1753916.954136883
739,1763073.3430449325
740,1730646.6635760823
741,1756302.571194718
742,1737537.653437283
743,1721979.993197702
744,1710265.0732285015
745,1705122.7195113539
746,1718270.0592253522
747,1697516.3043272223
748,1751410.4768498854
749,1751752.4583866901
750,1754356.338599225
751,1773550.600159314
752,1766822.3624102427
753,1751321.935171679
754,1767666.332511448
755,1758154.1161437288
756,1787587.7334405754
757,1780967.5848012068
758,1789568.9118928595
759,1777858.6310213078
760,1780467.2907279579
761,1784911.3510115792
762,1782215.8247113507
763,1792407.1106214963
764,1790353.5796385396
765,1802329.6384316587
766,1813062.344661733
767,1826045.3672476336
768,1816824.3897894863
769,1807850.9665661773
770,1805996.479861052
771,1825516.3945710661
772,1815237.3609535163
773,1808132.9746005342
774,1800294.511944254
775,1816917.5586713753
776,1835358.1837680337
777,1839569.4194741386
778,1864532.6478168482
779,1858448.8983769384
780,1866934.9839160647
781,1859185.7807889623
782,1872909.1419766853
783,1863940.8932823674
784,1871055.8250965325
785,1873828.233651751
786,1858929.5458229857
787,1886217.208105512
788,1891735.8904761302
789,1868873.386272358
790,1855369.7734109024
791,1853798.076688324
792,1864876.274252771
793,1876776.892406404
794,1875894.75852834
795,1867669.6039019846
796,1877415.4829677793
797,1867927.066891732
798,1873033.455771254
799,1843858.4885287893
800,1858839.4159150866
801,1872319.4604662838
802,1881164.581843689
803,1882592.0643624512
804,1918638.0160076807
805,1946746.7910220434
806,1957544.786888779
807,1949214.5162874344
808,1962191.5986533111
809,1954816.5912936137
810,1958908.860913886
811,1964821.3117650454
812,1967289.054860074
813,1999285.6648388735
814,1989953.668857002
815,2003778.0456879435
816,1983721.8877178573
817,1991635.8006148126
818,1996442.3405730827
819,1991565.544958726
820,1968888.2511715412
821,1984926.696758456
822,1957609.3664169651
823,1930840.286145177
824,1944278.7496076084
825,1969114.9068049265
826,1951142.4334051183
827,1967771.2833105118
828,1996601.484686605
829,1995932.04807459
830,1982136.0213154485
831,1989263.881428358
832,1957467.5328626763
833,1949050.525903012
834,1971606.118294412
835,2003165.377643525
836,2016436.0586536988
837,2013457.146789253
838,2032885.883782071
839,2033084.4184124656
840,2032340.6086251128
841,2011148.7580852995
842,2021442.9016013716
843,2018901.6250464225
844,2014583.047950577
845,2019360.019092584
846,2026669.789408662
847,1999916.5836046916
848,1992880.5337727326
849,1982232.5567504347
850,1968706.80497767
851,1964636.4131011346
852,1989729.5963454999
853,1995117.5503741584
854,1997484.1637816706
855,2012864.470875544
856,2005967.119128138
857,2027264.02449787
858,2004964.605003232
859,2015704.6826991194
860,1962705.9676606662
861,1970244.7699803167
862,1973684.9069847004
863,2008313.3536856268
864,2004897.3091665087
865,2043477.46570998
866,2020657.4419944985
867,2048846.0702123921
868,2018935.2995434804
869,2032888.1778920805
870,2053604.2775578226
871,2050138.6855224802
872,2065241.9736790345
873,2080017.3681844065
874,2049998.805558291
875,2054928.0644615556
876,2046730.4338093917
877,2055992.21075281
878,2075782.9058933253
879,2070702.5177099768
880,2117091.3576410804
881,2130319.8924156153
882,2149198.5789247137
883,2144470.9053821494
884,2136172.9541899143
885,2135611.7747189743
886,2134834.3134652493
887,2129014.7114680964
888,2110157.776825057
889,2140258.2324420135
890,2144153.7363572777
891,2159050.604803591
892,2150000.457835255
893,2105320.3776259758
894,2101677.0820683073
895,2092519.683057889
896,2094012.715686413
897,2101795.2508994318
898,2157762.335133206
899,2183238.783134947
900,2187465.995769827
901,2168347.8334051576
902,2145754.3339042882
903,2141823.1411766624
904,2171790.131789826
905,2160307.595809495
906,2163112.6239233944
907,2173435.621478473
908,2143751.232034684
909,2129713.4522659415
910,2131467.155543534
911,2136377.0510397707
912,2150007.9526514267
913,2140810.4828400724
914,2143624.6463313824
915,2136579.3286277344
916,2116993.718488885
917,2120790.409902679
918,2105423.7157573425
919,2131018.102598392
920,2132916.5062659374
921,2132751.0666898526
922,2133377.9885236
923,2118481.8141427157
924,2140088.7333635367
925,2154057.9549417053
926,2143706.9831616464
927,2171355.1872772058
928,2163866.926218865
929,2154312.169872237
930,2157255.314565909
931,2157404.505986605
932,2204376.3687534984
933,2197968.336986482
934,2191985.47920603
935,2185007.1033035032
936,2193430.484930923
937,2193461.4104346707
938,2180354.430927339
939,2182320.534432381
940,2164627.3578911456
941,2147000.1545179766
942,2158388.350255846
943,2155921.4662115173
944,2172380.614669329
945,2158793.576965283
946,2171275.4706797535
947,2191552.778294561
948,2202322.794701867
949,2203049.757896411
950,2177857.7048968147
951,2182773.5645099343
952,2179575.9578003758
953,2182727.541842511
954,2193943.893830796
955,2206644.193111522
956,2223397.842883804
957,2196051.9879858675
958,2169357.371465427
959,2166173.014342843
960,2127534.5239598574
961,2127218.816729065
962,2134464.4181935685
963,2134945.372084732
964,2131781.295967518
965,2131769.3683720315
966,2121220.219058734
967,2121366.578810867
968,2144518.058604261
969,2108471.314484051
970,2098762.028594924
971,2081488.6130505
972,2080260.8594403032
973,2066328.1438801254
974,2040122.8356399979
975,2015776.8618064772
976,2017485.2256967418
977,2048425.520043349
978,2060040.4166442703
979,2062859.4350705987
980,2091640.9091723647
981,2072513.7746255246
982,2049060.0766878708
983,2079677.6834231114
984,2093833.3394675355
985,2106346.190796169
986,2094217.1373241008
987,2099409.265236238
988,2104159.0953469425
989,2097282.8160092887
990,2114357.1948158056
991,2114593.5975284614
992,2107166.0364606054
993,2092543.1446063651
994,2090549.5213418347
995,2070822.6059860825
996,2087125.7903018035
997,2102435.5297457036
998,2073151.8070616366
999,2094649.4592131902
1000,2086782.7615267914
1001,2082287.5867636006
1002,2068441.3568545508
1003,2062973.0130418106
1004,2050614.944913894
1005,2074033.5496855571
1006,2118825.961276907
1007,2117472.6100548767
1008,2135082.1323367623
1009,2120732.893176575
1010,2123884.470648426
1011,2124580.6790735465
1012,2128829.9923652075
1013,2135811.0849305573
1014,2131868.5682182745
1015,2139405.198117296
1016,2143085.482953973
1017,2147365.096142796
1018,2140615.245828059
1019,2139654.3599409694
1020,2140792.3771300833
1021,2148713.88099934
1022,2144306.6933722813
1023,2142767.2314716075
1024,2154196.331456926
1025,2150239.6622053008
1026,2145304.209118719
1027,2171844.6232209485
1028,2149618.0873087794
1029,2185588.811528574
1030,2193206.657404203
1031,2213202.1397549924
1032,2213507.3225814383
1033,2214230.781213318
1034,2211747.5037795743
1035,2208286.2690083757
1036,2201448.3409320167
1037,2184305.3766846047
1038,2187011.5236456525
1039,2180534.7047251747
1040,2185892.3559041275
1041,2205361.302058351
1042,2189852.79528173
1043,2201509.71838898
1044,2221101.924145489
1045,2208740.6108999974
1046,2227735.445312203
1047,2256075.7785399933
1048,2279580.5316361724
1049,2283031.357892177
1050,2281665.4405543692
1051,2287919.159715338
1052,2298793.7605213937
1053,2298090.458094245
1054,2297994.7225300423
1055,2299105.1932229316
1056,2295776.409820353
1057,2283662.1837170403
1058,2278842.2352614934
1059,2303083.531458626
1060,2295085.865582322
1061,2321476.3879959225
1062,2323756.9406787627
1063,2341476.403645781
1064,2337348.7600559327
1065,2345307.1457871725
1066,2349558.042274165
1067,2368124.0660270774
1068,2347247.191674554
1069,2359928.8977661706
1070,2344311.709275578
1071,2371265.317771358
1072,2378625.0117929643
1073,2380344.662549356
1074,2393261.4983389326
1075,2401621.7316328315
1076,2365218.1495571528
1077,2400246.320839633
1078,2393291.6494262507
1079,2378894.081347326
1080,2431431.62058246
1081,2424458.3345464175
1082,2451043.8473833343
1083,2429714.160397786
1084,2447301.5127153248
1085,2445887.529743073
1086,2445127.1505352296
1087,2444352.155452417
1088,2448479.6273851497
1089,2468458.865003638
1090,2495673.048845304
1091,2489128.00382877
1092,2502166.872790114
1093,2493176.0946495854
1094,2496053.821269069
1095,2504822.1577723683
1096,2497818.7830302482
1097,2522661.290702397
1098,2553596.2638146146
1099,2523089.9670941182
1100,2526931.522739801
1101,2524428.4971561437
1102,2529090.8478863686
1103,2514803.011063019
1104,2503972.928108571
1105,2525531.488865602
1106,2544169.562071491
1107,2515171.9214419755
1108,2495599.47330078
1109,2465315.1017619655
1110,2494256.088518794
1111,2500935.3952417434
1112,2465034.1851669424
1113,2486851.8161004963
1114,2529257.3351078415
1115,2517122.968686386
1116,2489777.0655853264
1117,2459126.5341078048
1118,2475862.982689118
1119,2449073.3396020103
1120,2464903.4137435146
1121,2493850.4665111452
1122,2458424.2623671964
1123,2401829.540574973
1124,2420845.5511058006
1125,2413444.2221172685
1126,2430925.9650794044
1127,2454205.2500931425
1128,2472559.6545694885
1129,2453252.2249048436
1130,2470485.1014631432
1131,2458007.233044139
1132,2461743.5558302156
1133,2486316.2654170794
1134,2518897.414940138
1135,2531795.0010847505
1136,2514505.6023751055
1137,2545740.5308142677
1138,2560536.2951165386
1139,2540674.42300502
1140,2538984.6969978274
1141,2529301.9917177716
1142,2507140.2838942967
1143,2515234.301450248
1144,2512641.5059184884
1145,2520275.637862979
1146,2525407.565304976
1147,2525859.31884177
1148,2523732.742059298
1149,2517178.64850542
1150,2513202.226141611
1151,2501320.6814728095
1152,2530506.858152452
1153,2544151.9977920675
1154,2543883.5188300996
1155,2536397.066578387
1156,2514533.9429420712
1157,2521118.265415613
1158,2502944.646330789
1159,2499017.9757445664
1160,2501102.0649580895
1161,2490018.491337992
1162,2439635.501917344
1163,2435032.165132989
1164,2416161.7932463475
1165,2410783.4535978613
1166,2400339.3398812236
1167,2405835.676210743
1168,2406266.5758919483
1169,2394123.124406581
1170,2372233.75661828
1171,2367856.5766870277
1172,2372249.6237103282
1173,2375405.7217572755
1174,2373157.2840789496
1175,2388706.9655985874
1176,2390355.274200649
1177,2386162.611109545
1178,2403901.5497583635
1179,2428011.0072671566
1180,2442529.9123480893
1181,2449794.334434934
1182,2466001.4886654573
1183,2478427.821166534
1184,2494985.184200282
1185,2525491.7147789784
1186,2511175.610480241
1187,2498401.4124933537
1188,2493326.10728122
1189,2475668.2404219205
1190,2457788.5042475187
1191,2469100.6411587717
1192,2457869.308980263
1193,2440461.561327373
1194,2441747.792259177
1195,2429441.7761410507
1196,2409947.068313977
1197,2415529.943923804
1198,2385885.350482562
1199,2389959.3393411688
1200,2388008.8901818325
1201,2452171.636026762
1202,2462933.6502359537
1203,2470376.755426571
1204,2454080.315400831
1205,2484563.1434711455
1206,2524509.688478437
1207,2533957.3710433696
1208,2529112.5994447866
1209,2561454.875047108
1210,2546949.3507725466
1211,2560386.069895944
1212,2572330.2712140135
1213,2590619.2489754944
1214,2598398.1381653873
1215,2587019.0075259553
1216,2575100.150882102
1217,2585588.6877134317
1218,2586912.648680295
1219,2586339.652928308
1220,2604873.9403188634
1221,2572206.2591859815
1222,2595901.3935342524
1223,2605591.228313188
1224,2595126.3014675826
1225,2610116.589266896
1226,2623779.708332981
1227,2632749.9048961154
1228,2626856.171204392
1229,2625607.3426033515
1230,2618223.1226343447
1231,2636930.3568914416
1232,2652173.6767835263
1233,2663201.3708622954
1234,2678496.2037389157
1235,2682307.4142711065
1236,2683038.2062307154
1237,2681593.976473203
1238,2674806.9772801837
1239,2659184.8639856097
1240,2643522.940465613
1241,2674211.1937053017
1242,2670835.988214325
1243,2652192.555325155
1244,2637093.450144288
1245,2610226.990674651
1246,2605780.090513006
1247,2613085.237144165
1248,2601218.743497222
1249,2643357.617556168
1250,2638810.164291267
1251,2647007.8914040662
1252,2666063.6055621207
1253,2675106.6570483074
1254,2690710.385407467
1255,2692731.8599952073
1256,2712846.6498477394
1257,2723993.9654575693
1258,2712288.9285716224
1259,2706713.1847139355
1260,2696444.996579991
1261,2703470.7603317713
1262,2682490.6366587086
1263,2678023.503442605
1264,2681502.9837752823
1265,2643721.715416958
1266,2660789.47617935
1267,2665178.274714662
1268,2647518.8878447125
1269,2654326.7296608933
1270,2651557.6535409293
1271,2653270.0966475005
1272,2626467.865108844
1273,2586829.796991175
1274,2570724.4719466567
1275,2589578.363129137
1276,2556622.876695439
1277,2587348.580536169
1278,2569787.478771289
1279,2500149.5813409723
1280,2518022.7553471243
1281,2523640.3201176333
1282,2562642.832775011
1283,2585838.1453472683
