,index,balance
407,29,1392277.8564453125
408,30,1376724.3785123825
409,31,1375108.9956998825
410,32,1376450.4683561325
411,33,1387451.9878873825
412,34,1385571.3980436325
413,35,1384219.1714811325
414,36,1390764.2066373825
415,37,1387175.7417936325
416,38,1390973.5191373825
417,39,1391063.2730436325
418,40,1393231.2183561325
419,41,1396058.4410123825
420,42,1386072.7535123825
421,43,1393502.9097623825
422,44,1391225.5972623825
423,45,1390992.0425748825
424,46,1412238.3785123825
425,47,1417559.6285123825
426,48,1414913.9644498825
427,49,1413325.8238248825
428,50,1416320.3550748825
429,51,1417805.9175748825
430,52,1420560.2925748825
431,53,1417918.5230436325
432,54,1410311.3902311325
433,55,1408933.0816373825
434,56,1407202.4996061325
435,57,1410489.4996061325
436,58,1408357.8589811325
437,59,1408910.7730436325
438,60,1408763.3238248825
439,61,1414280.4683561325
440,62,1414280.4638244987
441,0,1417243.051346302
442,1,1423880.1708431244
443,2,1419507.8339691162
444,3,1418996.102684021
445,4,1423561.8500938416
446,5,1422794.8175849915
447,6,1423665.4898757935
448,7,1426793.758252859
449,8,1431830.7387771606
450,9,1428466.303747654
451,10,1448472.018749237
452,11,1444548.7432813644
453,12,1449414.5901050568
454,13,1445826.4259357452
455,14,1462089.4083576202
456,15,1455594.8985919952
457,16,1457531.6876544952
458,17,1458433.4728107452
459,18,1452952.6827716827
460,19,1456570.6788654327
461,20,1460791.5011310577
462,21,1462055.3126544952
463,22,1467277.1622638702
464,23,1471486.8663654327
465,24,1476309.6202716827
466,25,1478313.1192951202
467,26,1468847.6095294952
468,27,1465768.7130451202
469,28,1462238.9972248077
470,29,1461805.0382404327
471,30,1441720.5987873077
472,31,1456148.1759357452
473,32,1450899.3214435577
474,33,1452175.2032794952
475,34,1464297.7394123077
476,35,1466250.8526935577
477,36,1464903.3712482452
478,37,1462500.7550373077
479,38,1476128.6544513702
480,39,1468169.4855060577
481,40,1488596.0499591827
482,41,1487269.3282794952
483,42,1485509.3224201202
484,43,1476556.1974201202
485,44,1472011.7892169952
486,45,1480273.2452716827
487,46,1491208.2794513702
488,47,1499654.3282794952
489,48,1502736.4347248077
490,49,1510641.6554279327
491,50,1498849.2257404327
492,51,1507816.0802326202
493,52,1524311.6446857452
494,53,1521948.1876544952
495,54,1526278.6534748077
496,55,1533680.1505451202
497,56,1537228.3360919952
498,57,1533717.4337482452
499,58,1538321.8751544952
500,59,1544773.5216388702
501,60,1536475.1222248077
502,61,1545953.2638263702
503,62,1545953.2860144987
504,0,1564351.496190071
505,1,1582215.1999275684
506,2,1580633.0
507,3,1580633.0
508,4,1580633.0
509,5,1580633.0
510,6,1580633.0
511,7,1580633.0
512,8,1580633.0
513,9,1580633.0
514,10,1580633.0
515,11,1580633.0
516,12,1580633.0
517,13,1580633.0
518,14,1580633.0
519,15,1580633.0
520,16,1580633.0
521,17,1580633.0
522,18,1580633.0
523,19,1580633.0
524,20,1580633.0
525,21,1580633.0
526,22,1580633.0
527,23,1580633.0
528,24,1580633.0
529,25,1580633.0
530,26,1580633.0
531,27,1580633.0
532,28,1580633.0
533,29,1580633.0
534,30,1580633.0
535,31,1580633.0
536,32,1580633.0
537,33,1580633.0
538,34,1580633.0
539,35,1580633.0
540,36,1580633.0
541,37,1580633.0
542,38,1580633.0
543,39,1580633.0
544,40,1580633.0
545,41,1580633.0
546,42,1580633.0
547,43,1580633.0
548,44,1580633.0
549,45,1580633.0
550,46,1580633.0
551,47,1580633.0
552,48,1580633.0
553,49,1580633.0
554,50,1579382.3740234375
555,51,1579862.0009765625
556,52,1579023.375
557,53,1571166.87109375
558,54,1565132.373046875
559,55,1578901.125
560,56,1571489.5
561,57,1567159.0
562,58,1574744.00390625
563,59,1559799.12890625
564,60,1570230.75
565,61,1580452.36328125
566,62,1580377.202994498
567,0,1559970.2287597656
568,1,1565813.1650390625
569,2,1591155.617799759
570,3,1582327.266910553
571,4,1596953.2740335464
572,5,1596456.5417032242
573,6,1610176.2495007515
574,7,1628544.578458786
575,8,1623437.2442917824
576,9,1614561.9319639206
577,10,1612947.375
578,11,1612947.375
579,12,1612947.375
580,13,1612947.375
581,14,1612947.375
582,15,1612947.375
583,16,1612947.375
584,17,1612947.375
585,18,1612947.375
586,19,1612947.375
587,20,1612947.375
588,21,1612947.375
589,22,1612947.375
590,23,1612947.375
591,24,1612947.375
592,25,1612947.375
593,26,1612947.375
594,27,1612947.375
595,28,1614000.7905273438
596,29,1613765.0
597,30,1612684.9013671875
598,31,1616700.8681640625
599,32,1611787.388671875
600,33,1612352.607421875
601,34,1607437.515625
602,35,1602415.396484375
603,36,1579523.4862480164
604,37,1599236.6455631256
605,38,1585665.2273921967
606,39,1600883.3121833801
607,40,1612839.0973234177
608,41,1613061.1328172684
609,42,1634458.1233234406
610,43,1641893.6081256866
611,44,1644165.9948444366
612,45,1643439.8659381866
613,46,1643429.1901569366
614,47,1637743.8893756866
615,48,1640642.0241413116
616,49,1635088.8639850616
617,50,1629227.6139850616
618,51,1617025.9733600616
619,52,1616794.0456256866
620,53,1604226.2350788116
621,54,1620145.5104694366
622,55,1599204.6471881866
623,56,1603359.0573444366
624,57,1593512.4928913116
625,58,1592956.3971881866
626,59,1601475.0690631866
627,60,1599873.625
628,61,1599873.625
629,62,1599641.9193093716
630,0,1602848.2509765625
631,1,1609695.1240234375
632,2,1613450.25390625
633,3,1606624.345703125
634,4,1616677.822265625
635,5,1620582.50390625
636,6,1623494.2129764557
637,7,1621687.9434452057
638,8,1627301.3418827057
639,9,1624019.8555545807
640,10,1625168.1641483307
641,11,1624933.3028202057
642,12,1635359.0254764557
643,13,1649158.7364139557
644,14,1652809.1973514557
645,15,1646014.6582889557
646,16,1638916.1602420807
647,17,1643132.9395389557
648,18,1635031.9434452057
649,19,1633397.0
650,20,1633397.0
651,21,1633397.0
652,22,1633397.0
653,23,1633397.0
654,24,1633397.0
655,25,1633397.0
656,26,1633397.0
657,27,1633397.0
658,28,1633397.0
659,29,1633397.0
660,30,1633397.0
661,31,1633397.0
662,32,1633397.0
663,33,1633397.0
664,34,1632613.6279296875
665,35,1634721.8740234375
666,36,1642430.8671875
667,37,1643075.310546875
668,38,1645921.46875
669,39,1637883.03125
670,40,1636424.125
671,41,1636424.125
672,42,1635754.2534179688
673,43,1635573.8759765625
674,44,1634023.318359375
675,45,1634413.3125
676,46,1637786.1015625
677,47,1636571.375
678,48,1636571.375
679,49,1636571.375
680,50,1636571.375
681,51,1637692.375
682,52,1637448.0
683,53,1639266.876953125
684,54,1640756.755859375
685,55,1636094.73828125
686,56,1633615.19140625
687,57,1629503.1875
688,58,1630666.974609375
689,59,1629188.25
690,60,1629188.25
691,61,1629188.25
692,62,1629188.232089835
693,0,1627503.0458984375
694,1,1627240.25
695,2,1627240.25
696,3,1627240.25
697,4,1627240.25
698,5,1627240.25
699,6,1629250.7885742188
700,7,1627388.03515625
701,8,1643416.177734375
702,9,1638880.7109375
703,10,1637863.5
704,11,1637863.5
705,12,1637863.5
706,13,1637863.5
707,14,1637863.5
708,15,1637863.5
709,16,1637863.5
710,17,1637863.5
711,18,1637863.5
712,19,1637863.5
713,20,1637863.5
714,21,1637863.5
715,22,1637863.5
716,23,1637863.5
717,24,1637863.5
718,25,1637863.5
719,26,1637863.5
720,27,1637863.5
721,28,1637863.5
722,29,1637863.5
723,30,1637863.5
724,31,1637863.5
725,32,1637863.5
726,33,1637863.5
727,34,1637863.5
728,35,1637863.5
729,36,1637863.5
730,37,1637863.5
731,38,1637863.5
732,39,1637863.5
733,40,1637863.5
734,41,1637863.5
735,42,1637863.5
736,43,1637863.5
737,44,1637863.5
738,45,1637863.5
739,46,1637863.5
740,47,1637863.5
741,48,1637863.5
742,49,1637863.5
743,50,1637863.5
744,51,1637863.5
745,52,1637863.5
746,53,1637863.5
747,54,1637863.5
748,55,1637863.5
749,56,1647823.19140625
750,57,1647595.625
751,58,1647595.625
752,59,1647595.625
753,60,1647595.625
754,61,1647595.625
755,62,1647595.605922119
756,0,1648544.5161132812
757,1,1653442.326171875
758,2,1656101.498046875
759,3,1660157.685546875
760,4,1658698.7890625
761,5,1652392.16796875
762,6,1656161.53515625
763,7,1668758.13514328
764,8,1683330.16248703
765,9,1707439.32264328
766,10,1685051.80311203
767,11,1688951.75623703
768,12,1688345.22889328
769,13,1704959.19764328
770,14,1695306.10779953
771,15,1697551.09217453
772,16,1736826.88904953
773,17,1725515.34608078
774,18,1734090.58045578
775,19,1750025.38904953
776,20,1767661.33826828
777,21,1764020.05311203
778,22,1745024.49451828
779,23,1742505.42811203
780,24,1742704.03358078
781,25,1768295.45154953
782,26,1775830.06873703
783,27,1764580.61561203
784,28,1794420.605846405
785,29,1793557.891002655
786,30,1802329.637096405
787,31,1793681.61951828
788,32,1805947.88904953
789,33,1812252.81092453
790,34,1812477.58436203
791,35,1814612.61170578
792,36,1813703.04139328
793,37,1819897.13514328
794,38,1806575.465221405
795,39,1801555.305065155
796,40,1793800.41639328
797,41,1781841.61170578
798,42,1781440.94764328
799,43,1787162.31873703
800,44,1772429.29529953
801,45,1779905.45154953
802,46,1779560.77186203
803,47,1793388.00233078
804,48,1793406.10779953
805,49,1791470.97498703
806,50,1788586.56873703
807,51,1804467.004283905
808,52,1768772.83826828
809,53,1770151.10779953
810,54,1780786.75623703
811,55,1780278.05701828
812,56,1785810.418346405
813,57,1798600.95545578
814,58,1823611.96717453
815,59,1779925.45154953
816,60,1778145.5
817,61,1778145.5
818,62,1778145.5592478232
819,0,1776290.0004882812
820,1,1776087.125
821,2,1776087.125
822,3,1776087.125
823,4,1776087.125
824,5,1776087.125
825,6,1776087.125
826,7,1776087.125
827,8,1776087.125
828,9,1776087.125
829,10,1776087.125
830,11,1776087.125
831,12,1776087.125
832,13,1776087.125
833,14,1776087.125
834,15,1776087.125
835,16,1776087.125
836,17,1776087.125
837,18,1776087.125
838,19,1776087.125
839,20,1776087.125
840,21,1776087.125
841,22,1776087.125
842,23,1776087.125
843,24,1776087.125
844,25,1776087.125
845,26,1776087.125
846,27,1776087.125
847,28,1776087.125
848,29,1776087.125
849,30,1776087.125
850,31,1776087.125
851,32,1776087.125
852,33,1776087.125
853,34,1776087.125
854,35,1776087.125
855,36,1776087.125
856,37,1776087.125
857,38,1776087.125
858,39,1776087.125
859,40,1776087.125
860,41,1776087.125
861,42,1776087.125
862,43,1776087.125
863,44,1776087.125
864,45,1776087.125
865,46,1776087.125
866,47,1776087.125
867,48,1776087.125
868,49,1776087.125
869,50,1776087.125
870,51,1776087.125
871,52,1776087.125
872,53,1776087.125
873,54,1776087.125
874,55,1776087.125
875,56,1775062.25
876,57,1776687.1201171875
877,58,1777183.125
878,59,1777704.8203125
879,60,1784393.375
880,61,1781179.490234375
881,62,1780972.2022478236
882,0,1776224.2734375
883,1,1778571.55859375
884,2,1790650.718471527
885,3,1788860.125
886,4,1788860.125
887,5,1788860.125
888,6,1788860.125
889,7,1788129.2495117188
890,8,1787608.748046875
891,9,1786860.63671875
892,10,1791878.505859375
893,11,1781346.125
894,12,1780219.5
895,13,1780219.5
896,14,1780219.5
897,15,1780219.5
898,16,1780219.5
899,17,1777437.0009765625
900,18,1777217.0
901,19,1770537.998046875
902,20,1775727.5029296875
903,21,1774873.119140625
904,22,1774228.0
905,23,1774228.0
906,24,1774228.0
907,25,1774228.0
908,26,1774228.0
909,27,1774228.0
910,28,1774228.0
911,29,1774228.0
912,30,1774228.0
913,31,1774228.0
914,32,1774228.0
915,33,1774228.0
916,34,1774228.0
917,35,1774228.0
918,36,1774228.0
919,37,1774228.0
920,38,1774228.0
921,39,1774228.0
922,40,1774228.0
923,41,1774228.0
924,42,1774228.0
925,43,1774228.0
926,44,1774228.0
927,45,1774228.0
928,46,1774228.0
929,47,1774228.0
930,48,1774228.0
931,49,1774228.0
932,50,1774228.0
933,51,1774228.0
934,52,1774228.0
935,53,1774228.0
936,54,1774228.0
937,55,1774228.0
938,56,1774228.0
939,57,1774228.0
940,58,1774228.0
941,59,1774228.0
942,60,1774228.0
943,61,1774228.0
944,62,1774228.0525078236
945,0,1773003.1235351562
946,1,1772747.125
947,2,1772747.125
948,3,1772747.125
949,4,1772747.125
950,5,1772747.125
951,6,1772747.125
952,7,1772747.125
953,8,1772747.125
954,9,1772747.125
955,10,1772747.125
956,11,1772747.125
957,12,1772747.125
958,13,1772747.125
959,14,1772747.125
960,15,1772747.125
961,16,1772747.125
962,17,1772747.125
963,18,1772747.125
964,19,1772747.125
965,20,1772747.125
966,21,1772747.125
967,22,1772747.125
968,23,1772747.125
969,24,1772747.125
970,25,1772747.125
971,26,1772747.125
972,27,1773262.7504882812
973,28,1773000.625
974,29,1773000.625
975,30,1773000.625
976,31,1773000.625
977,32,1773000.625
978,33,1773000.625
979,34,1773000.625
980,35,1773000.625
981,36,1773000.625
982,37,1773000.625
983,38,1773000.625
984,39,1773000.625
985,40,1773000.625
986,41,1773000.625
987,42,1773000.625
988,43,1773000.625
989,44,1773000.625
990,45,1773000.625
991,46,1773000.625
992,47,1773000.625
993,48,1773000.625
994,49,1773000.625
995,50,1773000.625
996,51,1773000.625
997,52,1773000.625
998,53,1773000.625
999,54,1773000.625
1000,55,1773000.625
1001,56,1773000.625
1002,57,1773000.625
1003,58,1773000.625
1004,59,1773000.625
1005,60,1773000.625
1006,61,1773000.625
1007,62,1773000.595507824
1008,0,1771604.251953125
1009,1,1774444.1245117188
1010,2,1773832.625
1011,3,1771954.4982910156
1012,4,1771647.125
1013,5,1771647.125
1014,6,1771647.125
1015,7,1771647.125
1016,8,1771647.125
1017,9,1771647.125
1018,10,1771647.125
1019,11,1771647.125
1020,12,1771647.125
1021,13,1771647.125
1022,14,1771647.125
1023,15,1771647.125
1024,16,1771647.125
1025,17,1771647.125
1026,18,1771647.125
1027,19,1771647.125
1028,20,1771647.125
1029,21,1771647.125
1030,22,1771647.125
1031,23,1771647.125
1032,24,1771647.125
1033,25,1771647.125
1034,26,1771647.125
1035,27,1771647.125
1036,28,1771647.125
1037,29,1771647.125
1038,30,1771647.125
1039,31,1771647.125
1040,32,1761401.8728027344
1041,33,1743264.9990234375
1042,34,1742677.25
1043,35,1742677.25
1044,36,1737904.7438964844
1045,37,1737630.75
1046,38,1737630.75
1047,39,1737630.75
1048,40,1737630.75
1049,41,1737630.75
1050,42,1737630.75
1051,43,1737630.75
1052,44,1737630.75
1053,45,1737630.75
1054,46,1737630.75
1055,47,1737630.75
1056,48,1737630.75
1057,49,1737630.75
1058,50,1737630.75
1059,51,1737630.75
1060,52,1737630.75
1061,53,1737630.75
1062,54,1737630.75
1063,55,1737630.75
1064,56,1737630.75
1065,57,1737630.75
1066,58,1737630.75
1067,59,1737630.75
1068,60,1737630.75
1069,61,1737630.75
1070,62,1737630.7350078248
1071,0,1736359.3757324219
1072,1,1736230.125
1073,2,1736230.125
1074,3,1736230.125
1075,4,1736230.125
1076,5,1736230.125
1077,6,1736230.125
1078,7,1736230.125
1079,8,1736230.125
1080,9,1736230.125
1081,10,1736230.125
1082,11,1736230.125
1083,12,1736230.125
1084,13,1736230.125
1085,14,1736230.125
1086,15,1736230.125
1087,16,1736230.125
1088,17,1736230.125
1089,18,1736230.125
1090,19,1736230.125
1091,20,1736230.125
1092,21,1736230.125
1093,22,1736230.125
1094,23,1736230.125
1095,24,1736230.125
1096,25,1736230.125
1097,26,1736230.125
1098,27,1736230.125
1099,28,1736230.125
1100,29,1736230.125
1101,30,1736230.125
1102,31,1736230.125
1103,32,1736230.125
1104,33,1736230.125
1105,34,1736230.125
1106,35,1736230.125
1107,36,1736462.5009765625
1108,37,1737379.125
1109,38,1737087.25
1110,39,1737087.25
1111,40,1737087.25
1112,41,1743012.75
1113,42,1742856.125
1114,43,1742856.125
1115,44,1742856.125
1116,45,1742856.125
1117,46,1742856.125
1118,47,1742856.125
1119,48,1742856.125
1120,49,1742856.125
1121,50,1742856.125
1122,51,1742856.125
1123,52,1742856.125
1124,53,1742856.125
1125,54,1742856.125
1126,55,1742856.125
1127,56,1742856.125
1128,57,1742856.125
1129,58,1742856.125
1130,59,1742856.125
1131,60,1742856.125
1132,61,1742856.125
1133,62,1742856.1335078254
