,index,balance
795,39,1421874.7266292572
796,40,1415048.0575885773
797,41,1404132.6028194427
798,42,1399204.5057582855
799,43,1419157.079574585
800,44,1420569.52318573
801,45,1425736.8208084106
802,46,1426728.797633171
803,47,1431001.711695671
804,48,1438675.582789421
805,49,1437596.7150669098
806,50,1433636.7581977844
807,51,1451215.8580040932
808,52,1429184.623454094
809,53,1429463.179901421
810,54,1437434.2199783325
811,55,1435900.8191181421
812,56,1442140.0961112976
813,57,1452844.5401191711
814,58,1470344.9018440247
815,59,1468005.0745048523
816,60,1466537.4400024414
817,61,1466537.8799972534
818,62,1466537.8468118173
819,0,1466484.3776245117
820,1,1466307.875
821,2,1466307.875
822,3,1466307.875
823,4,1466307.875
824,5,1466307.875
825,6,1466307.875
826,7,1466307.875
827,8,1466307.875
828,9,1466307.875
829,10,1466307.875
830,11,1466307.875
831,12,1466307.875
832,13,1466307.875
833,14,1466307.875
834,15,1466307.875
835,16,1466307.875
836,17,1466307.875
837,18,1466307.875
838,19,1466307.875
839,20,1466307.875
840,21,1466307.875
841,22,1466307.875
842,23,1466307.875
843,24,1466307.875
844,25,1466307.875
845,26,1466307.875
846,27,1466307.875
847,28,1466307.875
848,29,1466307.875
849,30,1466307.875
850,31,1466307.875
851,32,1466307.875
852,33,1466307.875
853,34,1466307.875
854,35,1466307.875
855,36,1466307.875
856,37,1466307.875
857,38,1466307.875
858,39,1466307.875
859,40,1466307.875
860,41,1466307.875
861,42,1466307.875
862,43,1466307.875
863,44,1466307.875
864,45,1466307.875
865,46,1466307.875
